"","sigma_col[, 1]"
"1155",-0.265442249349326
"1156",-0.322266637095689
"1157",-0.261094727124965
"1158",-0.274928232866007
"1159",-0.265429989543562
"1160",-0.25878086601952
"1161",-0.238563039033861
"1162",-0.330989999357374
"1163",-0.221738806839598
"1164",-0.312858086095097
"1165",-0.304897834617759
"1166",-0.327238889851346
"1167",-0.285900736194988
"1168",-0.280597602519761
"1169",-0.255161120620484
"1170",-0.318767424659968
"1171",-0.282880767455882
"1172",-0.257627243224283
"1173",-0.314849153956252
"1174",-0.297831248002239
"1175",-0.325007575038204
"1176",-0.321525179204296
"1177",-0.278092888669969
"1178",-0.236727612869395
"1179",-0.268304968614363
"1180",-0.302924397785655
"1181",-0.274140388646476
"1182",-0.294901055835154
"1183",-0.272530950618198
"1184",-0.235340111880115
"1185",-0.260274047096588
"1186",-0.263737430080247
"1187",-0.252544127443446
"1188",-0.303807745394228
"1189",-0.294427652976266
"1190",-0.266178312491773
"1191",-0.307322850556375
"1192",-0.307351191234704
"1193",-0.279467834957962
"1194",-0.355443965146082
"1195",-0.330538587846839
"1196",-0.289951891748979
"1197",-0.32980795957224
"1198",-0.265830250111888
"1199",-0.264392106379123
"1200",-0.264691202398225
"1201",-0.229145821534266
"1202",-0.256721074937146
"1203",-0.287609674168073
"1204",-0.275393839126665
"1205",-0.296922877349764
"1206",-0.335257954711642
"1207",-0.324447325789397
"1208",-0.299598508392221
"1209",-0.265768868315001
"1210",-0.276046678807192
"1211",-0.275587951404507
"1212",-0.33395317208344
"1213",-0.278875231236189
"1214",-0.230571182182879
"1215",-0.209166276113737
"1216",-0.291358164853173
"1217",-0.228364725429445
"1218",-0.266073316512094
"1219",-0.246346343858908
"1220",-0.268802934615958
"1221",-0.276056870551234
"1222",-0.258109391272205
"1223",-0.271198588781438
"1224",-0.269208292029633
"1225",-0.305350616134801
"1226",-0.259520739420548
"1227",-0.279498315499675
"1228",-0.317849934324105
"1229",-0.287847396998587
"1230",-0.322356195865845
"1231",-0.232266140592538
"1232",-0.291781904812153
"1233",-0.260045920239421
"1234",-0.334061548613197
"1235",-0.339933750872968
"1236",-0.305168601361146
"1237",-0.333757046095268
"1238",-0.277529684030856
"1239",-0.260790182486245
"1240",-0.25151328897436
"1241",-0.204309484153955
"1242",-0.278434796003259
"1243",-0.191948221573873
"1244",-0.159706358329872
"1245",-0.275025803161129
"1246",-0.267475493945648
"1247",-0.269603669028229
"1248",-0.305177150844874
"1249",-0.293672095099177
"1250",-0.242338112537801
"1251",-0.30206945295442
"1252",-0.290742658885661
"1253",-0.333968141953358
"1254",-0.30160307933016
"1255",-0.279704364496676
"1256",-0.356103556607736
"1257",-0.220422829977595
"1258",-0.232104284225822
"1259",-0.254508397203742
"1260",-0.335479561887598
"1261",-0.25245841231867
"1262",-0.312929286693036
"1263",-0.264632355693463
"1264",-0.294176740129632
"1265",-0.321247993208475
"1266",-0.270618721975582
"1267",-0.260249821209374
"1268",-0.331608250419374
"1269",-0.280067449149504
"1270",-0.294420370496774
"1271",-0.312974400548805
"1272",-0.279881270947627
"1273",-0.304694518924222
"1274",-0.265408282431089
"1275",-0.276115367916702
"1276",-0.28927913004372
"1277",-0.242665806657391
"1278",-0.268317367523708
"1279",-0.260841384208982
"1280",-0.241164611594315
"1281",-0.226210394335643
"1282",-0.286174208649056
"1283",-0.279057030034392
"1284",-0.323210256023935
"1285",-0.256596082539442
"1286",-0.355458794047268
"1287",-0.254075352990949
"1288",-0.306491211796237
"1289",-0.279877375805232
"1290",-0.311575535881733
"1291",-0.249615730699848
"1292",-0.240990880177045
"1293",-0.281990116833357
"1294",-0.243655343664386
"1295",-0.277858592124742
"1296",-0.303317757193139
"1297",-0.231160633260277
"1298",-0.255770182357283
"1299",-0.252769340313095
"1300",-0.275697987813834
"1301",-0.245243819947903
"1302",-0.256999883093341
"1303",-0.192478108228293
"1304",-0.216556483644267
"1305",-0.281320069390295
"1306",-0.213556280033365
"1307",-0.226168581049486
"1308",-0.242550206007378
"1309",-0.209201243625485
"1310",-0.263062075884971
"1311",-0.207829171842511
"1312",-0.206134264471752
"1313",-0.190809351937755
"1314",-0.211718588603461
"1315",-0.264987400829073
"1316",-0.151043296630034
"1317",-0.270124196492492
"1318",-0.173117507339183
"1319",-0.216234975233356
"1320",-0.204813942015408
"1321",-0.139680543146299
"1322",-0.237839699434023
"1323",-0.234922122378495
"1324",-0.26415755545277
"1325",-0.269188626821283
"1326",-0.203631073834952
"1327",-0.309415156378433
"1328",-0.180167045962461
"1329",-0.2481457195683
"1330",-0.216678656459016
"1331",-0.206304979560987
"1332",-0.293454906278909
"1333",-0.255048611288065
"1334",-0.279385416596339
"1335",-0.180536310161925
"1336",-0.304750133352114
"1337",-0.248016285261462
"1338",-0.314953927870772
"1339",-0.27314437215811
"1340",-0.291123641323048
"1341",-0.246388492894838
"1342",-0.215635234262913
"1343",-0.259793783026779
"1344",-0.32551674381824
"1345",-0.260747531182563
"1346",-0.255635854038853
"1347",-0.238630326786443
"1348",-0.225334877795585
"1349",-0.198525223342693
"1350",-0.223886452304733
"1351",-0.221746597647616
"1352",-0.226085193934509
"1353",-0.236945176051612
"1354",-0.323392826601636
"1355",-0.267021313785938
"1356",-0.242989276264356
"1357",-0.229334589061205
"1358",-0.345022902431069
"1359",-0.21628996741964
"1360",-0.353024507686165
"1361",-0.233195629631564
"1362",-0.309317702776657
"1363",-0.259908967173062
"1364",-0.297688279989838
"1365",-0.311157166158098
"1366",-0.258170483306475
"1367",-0.314804875819358
"1368",-0.292483605358457
"1369",-0.251491751314509
"1370",-0.296194713375778
"1371",-0.253210164938093
"1372",-0.282202857557053
"1373",-0.301600203345712
"1374",-0.273037595563693
"1375",-0.337871053901776
"1376",-0.274163934544102
"1377",-0.306878932282877
"1378",-0.322971942497217
"1379",-0.289314206839406
"1380",-0.25851969686463
"1381",-0.26076627015138
"1382",-0.311007601269001
"1383",-0.24592778650157
"1384",-0.319634843309445
"1385",-0.233804745901979
"1386",-0.251790028521332
"1387",-0.194768707771836
"1388",-0.275528996638385
"1389",-0.214613337482396
"1390",-0.183450497208804
"1391",-0.210355281554692
"1392",-0.23640523414374
"1393",-0.213738278334979
"1394",-0.196171099357562
"1395",-0.243388660593232
"1396",-0.237093872718105
"1397",-0.206490815874189
"1398",-0.243106819219287
"1399",-0.317310597699441
"1400",-0.248219064540984
"1401",-0.241342963814518
"1402",-0.2512458589034
"1403",-0.270377900202874
"1404",-0.321428532024908
"1405",-0.312395454012214
"1406",-0.387089018960545
"1407",-0.202034066241216
"1408",-0.258208546497047
"1409",-0.327254152556593
"1410",-0.241918388653018
"1411",-0.265299932249025
"1412",-0.299518500415251
"1413",-0.229261577384625
"1414",-0.309040498568154
"1415",-0.201097024244041
"1416",-0.323163580692317
"1417",-0.297778432204131
"1418",-0.261270112473364
"1419",-0.322504005382138
"1420",-0.224610096910327
"1421",-0.325778186235278
"1422",-0.303402250055524
"1423",-0.231077991319947
"1424",-0.322697607615823
"1425",-0.223231370645554
"1426",-0.278132891548635
"1427",-0.187328166644196
"1428",-0.2844534021385
"1429",-0.312150366227925
"1430",-0.268733309617518
"1431",-0.239306911266267
"1432",-0.290393175844768
"1433",-0.258603770181086
"1434",-0.31965230088015
"1435",-0.314667611854179
"1436",-0.289062150228636
"1437",-0.336658044810868
"1438",-0.307918139704677
"1439",-0.273210456828277
"1440",-0.319454027802288
"1441",-0.275229961851605
"1442",-0.257897344362012
"1443",-0.264592002212663
"1444",-0.33244997409066
"1445",-0.246396717028587
"1446",-0.316075799399281
"1447",-0.251892627574192
"1448",-0.211872643858325
"1449",-0.262263777269186
"1450",-0.349367697391843
"1451",-0.303710559726725
"1452",-0.33002547100219
"1453",-0.231381698312338
"1454",-0.235485903482758
"1455",-0.228904324931744
"1456",-0.264326358677442
"1457",-0.197351323168858
"1458",-0.256379861239044
"1459",-0.226290070179847
"1460",-0.228813974387218
"1461",-0.333363940384492
"1462",-0.250149296548816
"1463",-0.252235843731955
"1464",-0.337593410043012
"1465",-0.269655219299348
"1466",-0.346787322373776
"1467",-0.272739717921137
"1468",-0.302245968404535
"1469",-0.294173779084266
"1470",-0.303856511803099
"1471",-0.375520733260213
"1472",-0.320677672718334
"1473",-0.302798272183959
"1474",-0.269270171215514
"1475",-0.338940287009264
"1476",-0.290210486872536
"1477",-0.260359168460728
"1478",-0.254903640653152
"1479",-0.311974969493657
"1480",-0.276161163301026
"1481",-0.267963957919225
"1482",-0.299728709737752
"1483",-0.217311562065708
"1484",-0.277631484065847
"1485",-0.268708251332837
"1486",-0.261125102260725
"1487",-0.252257875109707
"1488",-0.239093850908083
"1489",-0.307546841698109
"1490",-0.301716514218829
"1491",-0.238737445665842
"1492",-0.265550664009342
"1493",-0.282802260032686
"1494",-0.311825724405991
"1495",-0.286589269207245
"1496",-0.244863561345555
"1497",-0.251999103380525
"1498",-0.246339115669837
"1499",-0.272551814704782
"1500",-0.297257639993099
"1501",-0.319972912044431
"1502",-0.239588555240913
"1503",-0.318158982265844
"1504",-0.218118596005142
"1505",-0.280409454315946
"1506",-0.333395535048461
"1507",-0.287822478534118
"1508",-0.311798810785606
"1509",-0.24370123325276
"1510",-0.242208014192828
"1511",-0.259518502094899
"1512",-0.236892456999151
"1513",-0.279339641053578
"1514",-0.248763362232207
"1515",-0.250103290116833
"1516",-0.326098069574315
"1517",-0.256280744982059
"1518",-0.308139947011843
"1519",-0.289855881057321
"1520",-0.324683030060812
"1521",-0.303777015206497
"1522",-0.276011856360996
"1523",-0.335116216847646
"1524",-0.292048419138823
"1525",-0.337009046503454
"1526",-0.304429831302935
"1527",-0.340272433275849
"1528",-0.317785102818125
"1529",-0.285699956389349
"1530",-0.324626464199923
"1531",-0.293844167069352
"1532",-0.30691533419085
"1533",-0.285644778376153
"1534",-0.242917255373419
"1535",-0.260580474221649
"1536",-0.263179364099054
"1537",-0.319607074471463
"1538",-0.256827972184724
"1539",-0.272353157644747
"1540",-0.25767277721639
"1541",-0.247504494052714
"1542",-0.256011394004226
"1543",-0.309411183578355
"1544",-0.249049408552533
"1545",-0.22359136266261
"1546",-0.219425833708253
"1547",-0.239348312240272
"1548",-0.242217533476246
"1549",-0.250492489654132
"1550",-0.287297444263834
"1551",-0.209022931408634
"1552",-0.314132773715771
"1553",-0.264948131805574
"1554",-0.268320909372097
"1555",-0.314596936045005
"1556",-0.246028893696023
"1557",-0.228859633903119
"1558",-0.318020898147506
"1559",-0.231903436433855
"1560",-0.271352812301448
"1561",-0.231090057040859
"1562",-0.273673665887831
"1563",-0.262980962222743
"1564",-0.220566060158258
"1565",-0.327377616333983
"1566",-0.231932495515571
"1567",-0.303608191216817
"1568",-0.247349301721035
"1569",-0.312851146595541
"1570",-0.236218515131323
"1571",-0.249600574403794
"1572",-0.205213917240757
"1573",-0.262055226841706
"1574",-0.272224913601443
"1575",-0.228200549569223
"1576",-0.22922351495032
"1577",-0.260980126191363
"1578",-0.237997668658197
"1579",-0.283779808522451
"1580",-0.255190144924452
"1581",-0.238714847420097
"1582",-0.309839610391186
"1583",-0.25583563649228
"1584",-0.234800682548471
"1585",-0.277356158104811
"1586",-0.283262525225506
"1587",-0.245412040112557
"1588",-0.255198374656656
"1589",-0.244575986105037
"1590",-0.234315329558307
"1591",-0.287416104083479
"1592",-0.245957962704526
"1593",-0.243950932450622
"1594",-0.203244492896595
"1595",-0.277251168002962
"1596",-0.239219265049682
"1597",-0.263831487152081
"1598",-0.276201037101761
"1599",-0.220267797555777
"1600",-0.288095821851771
"1601",-0.22098038632535
"1602",-0.239216112331443
"1603",-0.332567080757149
"1604",-0.203945365749289
"1605",-0.312357591821755
"1606",-0.235467600646235
"1607",-0.238394236627149
"1608",-0.262798465649119
"1609",-0.283790857986594
"1610",-0.26837716050669
"1611",-0.230402443925879
"1612",-0.366792489006249
"1613",-0.219906489907305
"1614",-0.319538420946474
"1615",-0.236390471234484
"1616",-0.233513676540277
"1617",-0.258303355046015
"1618",-0.237755014378381
"1619",-0.282920930356071
"1620",-0.327138302949704
"1621",-0.275077565277725
"1622",-0.243453042511333
"1623",-0.299846125510976
"1624",-0.225160609356166
"1625",-0.279157939323189
"1626",-0.225477576785674
"1627",-0.29903224653011
"1628",-0.209764774968948
"1629",-0.280887910239905
"1630",-0.2671340024749
"1631",-0.2602624924162
"1632",-0.28817088857906
"1633",-0.234914119013126
"1634",-0.330768478298801
"1635",-0.243722110736918
"1636",-0.337688988107228
"1637",-0.306423628315341
"1638",-0.349287030324573
"1639",-0.294096731224206
"1640",-0.304006181048882
"1641",-0.234603599298393
"1642",-0.226422175284348
"1643",-0.245195194215947
"1644",-0.302916027371852
"1645",-0.275470250009914
"1646",-0.253810481164923
"1647",-0.229705724025081
"1648",-0.223281634618309
"1649",-0.31612671098245
"1650",-0.196421299464359
"1651",-0.226363248505193
"1652",-0.276591467565008
"1653",-0.227913893717269
"1654",-0.252179590145834
"1655",-0.215061232561182
"1656",-0.246543040045056
"1657",-0.294774391385722
"1658",-0.280237535539138
"1659",-0.285563877119158
"1660",-0.320311055059731
"1661",-0.271833562443675
"1662",-0.275362865607499
"1663",-0.280491499878363
"1664",-0.261298288723963
"1665",-0.247780347468811
"1666",-0.285910099259153
"1667",-0.241720606014914
"1668",-0.253557382025916
"1669",-0.238948247094226
"1670",-0.297285666922117
"1671",-0.242036100708861
"1672",-0.295622488385437
"1673",-0.251089009891986
"1674",-0.260640060908738
"1675",-0.274565206744116
"1676",-0.281951161457954
"1677",-0.306672436871094
"1678",-0.260803547082845
"1679",-0.2501093949283
"1680",-0.269938847956582
"1681",-0.27365806626804
"1682",-0.274311844682982
"1683",-0.2900751232454
"1684",-0.309187963731772
"1685",-0.252750379851877
"1686",-0.332522395918103
"1687",-0.184174135819087
"1688",-0.279377284541423
"1689",-0.239035699237195
"1690",-0.267380523096976
"1691",-0.209857019260126
"1692",-0.240637678240905
"1693",-0.30296182877717
"1694",-0.275860671394399
"1695",-0.340990089240336
"1696",-0.253987539375125
"1697",-0.251447911532852
"1698",-0.253414993426554
"1699",-0.355131188873558
"1700",-0.218619367557112
"1701",-0.308316188178749
"1702",-0.240794899694109
"1703",-0.295090282694425
"1704",-0.287362110426805
"1705",-0.329877028339819
"1706",-0.294326573245545
"1707",-0.252017220288085
"1708",-0.332059433833026
"1709",-0.315804679234592
"1710",-0.260698315583248
"1711",-0.301166545577411
"1712",-0.245854555437074
"1713",-0.26408942715248
"1714",-0.24644041557308
"1715",-0.219042981644335
"1716",-0.297038655446407
